VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7,VarName8,VarName9,VarName10,M,M1,M2,min,min1,min2,VarName17,VarName18,VarName19,VarName20,VarName21,VarName22,VarName23,VarName24,VarName25,VarName26,VarName27,VarName28,VarName29,VarName30,VarName31,VarName32,VarName33,VarName34,VarName35,VarName36,VarName37,VarName38,VarName39,G,VarName41,VarName42,VarName43,G1,G2
2697643358058,27965398953,女士,20,NaN,1,大众用户,50.4,30.2,29.4,11448.36,84.5,2153.32,4,2,5,36.67,4562.06,3.67,0.4,0.2,0,31,11,10,0,0,NaN,NaN,0,0,0,1,19,19,NaN,NaN,NaN,0,NaN,1,0,0,0,0
2697594433514,28158740877,先生,32,1,1,大众用户,0,0,0,0,0,1595.42,0,0,0,0,1595.42,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,NaN,0,NaN,0,0,0,0,0
2689416925111,26119122111,先生,44,3,15,集团用户,64.6,64.7,65.9,4939.14,4240.35,2740.64,463,410,537,65.07,3973.38,470,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,58,58,0,0,0,0,NaN,1,0,0,0,0
2697496595259,27322165833,女士,42,4,1,大众用户,138,0,0,775.74,0,0,15,0,0,138,775.74,15,0,0,0,0,0,0,1,0,100,1,1,0,0,0,129,99,0.17,0,0,0,NaN,1,0,0,0,0
2697494210721,28061220318,女士,27,3,1,农村用户,33,33,33.1,2850.68,8281.84,6733.06,102,99,82,33.03,5955.19,94.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2697630517401,28158543880,女士,19,0,1,校园用户,44,29,29,4886.49,952.29,3394.92,25,7,5,34,3077.9,12.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,9.54,1.86,6.38,0,NaN,1,0,0,0,1
2697453062486,26119045738,先生,55,4,1,农村用户,98,107.5,98,0.02,0.03,0.03,1309,1191,856,101.17,0.03,1118.67,0,9.5,0,0,0,0,0,0,NaN,NaN,0,0,0,0,99,99,0,0,0,1,NaN,0,0,0,0,0
2697450705816,30460346621,女士,41,3,1,大众用户,17.04,28.92,20.16,0,0,0,280,294,202,22.04,0,258.67,8.04,19.92,11.16,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,1,NaN,1,0,0,0,0
2697495178800,30658559461,先生,28,3,1,农村用户,10,10,10,0,0,0,159,151,153,10,0,154.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,8,8,0,0,0,1,NaN,0,0,0,0,0
2697442345749,25873496507,女士,27,3,1,大众用户,20,21.5,20.1,1883.61,1235.1,1134.41,292,133,53,20.53,1417.71,159.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,1
2697421027552,27458241489,女士,53,3,1,农村用户,32,32,94.2,0,0,413.75,86,221,53,52.73,137.92,120,0,0,0,0,0,62.2,1,0,100,1,1,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2694528677362,26231560321,女士,57,3,1,农村用户,43.89,36.15,63,99.3,351.18,23.18,342,273,239,47.68,157.89,284.67,25.89,17.15,14,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,0,0
2697596784617,32037603811,女士,29,1,1,校园用户,19,39.1,9,173.62,559.06,9.98,39,75,54,22.37,247.55,56,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,NaN,0,0,0,NaN,1,0,1,0,0
2697421463710,27458471717,女士,56,4,1,大众用户,236.49,272.58,293.31,873.93,947.47,1149.34,2009,2234,2520,267.46,990.25,2254.33,60.99,97.28,118.01,0,0,0,0,0,NaN,NaN,0,0,0,0,169,169,2.13,2.31,2.8,1,NaN,1,0,0,0,0
2689424186572,25743632690,先生,52,4,14,大众用户,110,110,110.2,2876.33,3990.91,1409.61,90,71,125,110.07,2758.95,95.33,0,0,0,0,0,0,1,0,100,1,1,1,0,1,98,98,4.99,19.49,6.88,1,NaN,1,0,0,1,1
2689416665851,26131824932,先生,52,3,15,大众用户,25,182.77,25,978.46,5216.31,3962.26,352,438,399,77.59,3385.68,396.33,0,0,0,0,157.77,0,0,0,NaN,NaN,0,0,0,0,18,18,NaN,NaN,NaN,1,NaN,1,0,0,0,0
2689412444807,26143591581,女士,56,4,16,集团用户,76.04,76,76,2115.1,1604.06,3915.09,177,195,620,76.01,2544.75,330.67,0,0,0,0,0,0,1,0,200,1,1,1,1,1,99,99,0,0,0,1,NaN,1,0,0,0,0
2697413428647,26131698159,女士,48,3,1,集团用户,84.1,84.6,82.9,1088.31,575.98,563.97,371,260,228,83.87,742.75,286.33,0,0,0,0,0,0,1,0,200,1,1,0,0,1,58,58,0,0,0,1,NaN,1,0,0,0,0
2694522031024,28061604486,女士,52,4,1,集团用户,113,113,113,2684.39,7352.23,2942.18,800,441,452,113,4326.27,564.33,0,0,0,0,0,0,1,0,100,1,1,0,0,0,99,99,12.61,35.9,14.37,1,NaN,1,0,0,0,0
2697439157021,27358383868,女士,56,3,1,大众用户,40.4,25,49.36,177.21,133.19,178.29,142,117,165,38.25,162.9,141.33,0,0,0,22.4,0.97,31.36,0,0,NaN,NaN,0,0,0,1,18,18,NaN,NaN,NaN,1,NaN,1,0,0,1,1
2697494589866,30960887233,女士,30,3,1,大众用户,98,98,98.6,1597.19,1168.9,613.18,73,80,89,98.2,1126.42,80.67,0,0,0,0,0,0,1,0,0,1,0,0,1,1,98,98,0,0,0,1,NaN,1,0,0,1,1
2697583022924,30058913520,女士,47,1,1,大众用户,38.3,40.75,39,132.78,86.88,81.38,137,67,115,39.35,100.35,106.33,0.3,0.75,0,0,0,0,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,0,NaN,1,0,0,0,0
2697651498730,27260998666,女士,22,NaN,1,大众用户,19,14.45,0,3.59,268.15,0,0,119,0,16.73,135.87,59.5,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2689422908622,25743576240,先生,47,3,12,集团用户,147.94,145.6,77.54,4041.98,4850.23,9101.45,856,479,832,123.69,5997.89,722.33,3.04,0,0,0,0,0,1,0,200,1,1,0,0,1,128,128,3,19.45,32.54,1,NaN,1,0,0,0,0
2697627674193,25873510409,女士,25,1,1,大众用户,68,68,68.4,0.06,19.03,11892.96,2,1,13,68.13,3970.68,5.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,0,0.19,NaN,0,NaN,1,0,0,0,0
2697413478856,27331074195,女士,38,4,1,集团用户,100.29,98.54,106.86,4846.17,4943.24,8588.61,1455,1511,1788,101.9,6126.01,1584.67,0.76,0,7.41,0,0,0,1,0,100,1,1,0,1,1,98,98,0,0,0,1,NaN,1,0,0,0,0
2697554198986,27458487008,先生,50,1,1,大众用户,29,27.2,27.2,0.03,17.98,0.43,64,167,86,27.8,6.15,105.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,28,18,0,0,0,1,NaN,1,0,0,0,0
2697450258795,25912872599,女士,49,3,1,集团用户,78.44,75.2,75.5,3049.25,4041.25,3075.83,754,242,616,76.38,3388.78,537.33,3.04,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0,1,NaN,2,0,0,0,0
2697632218050,27258462643,女士,53,0,1,农村用户,0,19,22.29,0,165.23,2209.56,0,15,18,20.65,1187.4,16.5,0,0,0.29,0,0,0,0,1,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,0,0,0,0,0
2697620681226,30065526557,女士,41,1,1,农村用户,29.9,39.37,29,0.04,0.03,0.03,504,688,290,32.76,0.03,494,0,10.07,0,0,0,0,0,0,NaN,NaN,0,0,0,1,98,98,0,0,0,1,NaN,0,0,0,0,0
2697607423559,30078893351,女士,30,2,1,大众用户,44.57,44,44,8149.51,6928.52,3450.57,12,11,4,44.19,6176.2,9,0.57,0,0,0,0,0,1,0,100,1,1,0,0,1,99,99,93.23,77.03,78.01,1,NaN,1,0,0,0,1
2697475220942,27448821918,女士,54,2,1,大众用户,10.84,10,10,0,0,0,192,138,194,10.28,0,174.67,3.84,1.92,1.76,0,0,0,0,0,NaN,NaN,0,0,0,0,10,10,0,0,0,0,NaN,1,0,0,0,0
2697540942962,27322211918,女士,52,2,1,大众用户,10.05,14.3,15.04,1992.52,1357.71,2256.9,677,581,257,13.13,1869.04,505,1.05,3.9,2.85,0,0,2.79,0,0,NaN,NaN,0,0,0,1,9,9,0,0,0,1,NaN,1,0,0,1,1
2697482339942,25892876469,先生,52,2,1,大众用户,63.08,93.32,64.59,3024.91,6073.04,6058.38,241,169,159,73.66,5052.11,189.67,25.08,13.11,11.59,0,27.21,0,0,0,NaN,NaN,0,0,0,1,38,38,97.65,0,0,0,NaN,1,0,0,0,0
2697420335345,28105659882,先生,52,3,1,农村用户,78,78,78,4880.26,2029.78,0.04,202,326,433,78,2303.36,320.33,0,0,0,0,0,0,1,0,100,1,1,1,0,1,68,68,47.66,19.82,0,1,NaN,1,0,0,0,0
2694512917019,26132056498,先生,55,4,1,大众用户,61,61,61,7204.9,6673.62,2489.66,571,622,453,61,5456.06,548.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,58,58,0,0,0,1,NaN,1,0,0,0,0
2697447528614,25687659584,先生,39,3,1,大众用户,70.14,69,69.1,2131.83,9590.64,5782.6,839,735,731,69.41,5835.02,768.33,1.14,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,0,0,0,1,NaN,1,0,0,0,0
2697415908055,27358543326,女士,35,4,1,集团用户,114.2,99.58,99,5680.51,6651.6,3929.47,982,825,501,104.26,5420.53,769.33,0,0.58,0,0,0,0,0,0,NaN,NaN,0,0,0,1,99,99,0,32.48,19.18,1,540938646,1,0,0,0,0
2697417752375,27258525174,女士,43,4,1,大众用户,98.5,143.5,98.5,1902.04,3159.48,1221.98,337,340,203,113.5,2094.5,293.33,0,0,0,0,0,0,1,0,100,1,1,0,0,0,78,58,0,0,0,0,NaN,1,0,0,0,0
2697539314273,26219047548,先生,46,2,1,校园用户,10.3,11.95,11.2,0.02,0.01,0.02,158,147,126,11.15,0.02,143.67,0.3,1.95,1.2,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,1,NaN,1,0,0,0,0
2697542091680,30460539136,女士,53,3,1,大众用户,59,59,59,281.64,1741.22,246.6,221,311,227,59,756.49,253,0,0,0,0,0,0,1,0,100,1,1,0,0,0,38,38,0,0,0,1,NaN,1,0,0,1,1
2697480252553,28037610058,女士,24,4,1,大众用户,101.1,101,101,4213.02,6337.04,3957.91,86,40,74,101.03,4835.99,66.67,0,0,0,0,0,0,1,0,100,1,1,0,0,1,99,99,1.71,20.94,9.33,1,NaN,1,0,0,0,0
2697485634867,30460460369,先生,38,4,1,集团用户,19.1,19.1,19.2,0,1870.15,1199.34,150,194,184,19.13,1023.16,176,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2689412908495,25843586015,女士,52,4,16,大众用户,103,103,103.1,1699.39,2246.62,949.18,109,410,309,103.03,1631.73,276,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,99,99,8.3,10.97,4.63,0,NaN,1,0,0,1,1
2689432436396,25830082957,先生,53,3,8,集团用户,49.1,49.1,49.1,140.91,103.87,556.61,154,188,156,49.1,267.13,166,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,0,NaN,1,0,0,0,0
2697561940013,30558438157,女士,46,2,1,农村用户,38,38,38,1995.31,1699.72,1346.65,96,121,179,38,1680.56,132,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,NaN,NaN,0,1,NaN,1,0,0,0,0
2697595395459,30961100901,先生,32,1,1,大众用户,14.94,36.68,39.2,120.47,325.47,511.98,113,221,77,30.27,319.31,137,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,NaN,NaN,NaN,0,NaN,0,0,0,1,0
2697587664858,30437560884,先生,29,2,1,集团用户,29,39.4,39.2,1460.17,6231.88,6790.9,32,97,50,35.87,4827.65,59.67,0,0,0,0,0,0,1,0,100,1,1,0,0,0,159,159,0,24.22,26.82,0,NaN,1,0,0,1,1
2697449014267,27347128040,先生,28,3,1,校园用户,39.35,35.9,27,1215.28,708.1,3253.21,107,125,121,34.08,1725.53,117.67,17,14.6,18.6,0,0,0,0,0,NaN,NaN,0,0,0,1,6,6,0,0,0,1,NaN,1,0,0,0,0
2697492107363,26219007183,女士,41,3,1,大众用户,18,47.99,18,74.93,13199.66,3917.1,66,75,87,28,5730.56,76,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,1,1
2697563349206,30958820008,女士,48,3,1,大众用户,99,99,100,11032.71,6994.25,1054.65,1038,737,757,99.33,6360.54,844,0,0,0,0,0,0,1,0,100,1,1,0,0,1,98,98,54.39,34.15,0,1,NaN,1,0,0,0,0
2697616804744,31131289887,先生,22,2,1,集团用户,49,49.1,149.7,8402.83,3581.42,3888.69,208,222,220,82.6,5290.98,216.67,0,0,0,0,0,0,0,0,NaN,NaN,0,1,0,1,98,98,0,0,0,0,NaN,1,0,0,0,0
2697594299546,30541312789,女士,33,2,1,集团用户,59,59,59.1,1760.52,0.56,7522.08,4,13,25,59.03,3094.39,14,0,0,0,0,0,0,1,0,100,1,1,0,0,0,159,159,3.6,0,31.73,0,NaN,1,0,0,0,0
2697517811867,27450346528,先生,39,3,1,大众用户,57.75,37.67,29,1386.46,1370.6,1077.82,1376,834,575,41.47,1278.29,928.33,0,0,0,28.65,8.67,0,0,0,NaN,NaN,0,0,0,1,18,18,NaN,NaN,NaN,1,NaN,1,0,0,0,0
2697526821679,30560267921,女士,45,3,1,大众用户,88.6,92.96,82.98,1074.73,13109.29,1099.05,347,358,394,88.18,5094.36,366.33,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0,1,NaN,1,0,0,1,1
2697427039474,28038259702,女士,57,3,1,农村用户,35,35,50,2249.66,399.09,538.87,167,172,198,40,1062.54,179,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,NaN,0,NaN,1,0,0,0,0
2697622459477,25762566675,先生,24,2,1,大众用户,21,78,78,158.71,12042.56,8596.47,18,261,104,59,6932.58,127.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,94.76,NaN,38.4,1,NaN,1,0,0,0,0
2697500684821,30460434476,女士,25,4,1,大众用户,78.1,78,78,7373.28,4772.08,10298.33,61,172,144,78.03,7481.23,125.67,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0.57,1,NaN,1,0,0,0,0
2697643347331,30050606271,先生,31,NaN,1,大众用户,24,24.1,12.03,0.43,569.59,0.02,5,78,16,20.04,190.01,33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2689437928880,28158496045,女士,46,3,1,集团用户,7.37,6.44,7.49,1501.28,66.87,3927.4,96,100,83,7.1,1831.85,93,1.22,0.44,1.49,0,0,0,0,0,NaN,NaN,0,0,0,1,NaN,NaN,0,0,0,0,NaN,1,0,0,0,0
2694522148485,26143615330,女士,57,3,1,大众用户,18,18,18,49.95,19.98,840.81,62,168,448,18,303.58,226,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697649753674,25829970391,女士,18,NaN,1,大众用户,39,39,28.06,6748.44,2214.84,1567.23,99,52,92,35.35,3510.17,81,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0.06,0,607470645,2,0,0,0,0
2689414101520,26218603783,先生,57,4,16,集团用户,20.59,19.4,19.2,2296.01,1586.1,2433.77,1629,1141,1246,19.73,2105.29,1338.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,NaN,1,NaN,1,0,0,0,0
2697620201839,27337598568,女士,52,1,1,大众用户,39,39,39,697.5,994.32,2721.8,327,249,344,39,1471.21,306.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,98,98,0,0,0,0,NaN,1,0,0,0,0
2697549319095,30458834835,女士,56,4,1,大众用户,100.1,100.3,139.12,2665.91,765.47,3858.22,516,582,953,113.17,2429.87,683.67,0,0,9.12,0,0,0,1,0,100,1,1,0,0,1,98,98,0,0,0,1,NaN,1,0,0,0,0
2689426177611,26219046011,女士,56,3,13,大众用户,40,38.3,38,9886.39,2032.38,581.39,246,261,211,38.77,4166.72,239.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,NaN,0,0,1,NaN,1,0,0,0,0
2697447663538,30458472527,先生,54,3,1,集团用户,14,14.15,14.3,0,0,0,167,171,200,14.15,0,179.33,0,0.15,0.3,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,0,NaN,1,0,0,0,0
2697649703811,27965983905,先生,59,NaN,1,大众用户,99,52.17,0,193.91,4762.26,0,7,9,0,75.59,2478.09,8,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,99,99,0,0,0,0,NaN,1,0,0,0,0
2697501616453,27971569581,女士,45,3,1,农村用户,108,111,111,4922.97,2801.13,6791.94,1011,849,505,110,4838.68,788.33,0,0,0,0,0,0,1,0,100,1,1,1,1,1,98,98,18.8,13.68,33.16,1,NaN,1,0,0,0,0
2694512505166,25688224890,女士,35,3,1,大众用户,10,10,10.15,0,0,0,128,211,165,10.05,0,168,0,0,0.15,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,1,NaN,1,0,0,0,0
2689412603349,26143567652,先生,55,4,16,集团用户,241,246,225.29,3424.34,2416.26,3918.67,756,834,891,237.43,3253.09,827,0,0,0,0,0,0,1,0,100,1,1,1,0,1,189,169,0,0,0,1,2578233349,2,0,0,0,0
2694526297980,27258790185,女士,34,3,1,大众用户,38.55,89.57,163.06,1409.21,651.5,998.73,247,349,395,97.06,1019.81,330.33,0.45,10.65,9.3,0,30.08,115.66,0,0,NaN,NaN,0,0,0,0,68,68,1.32,NaN,0,1,NaN,2,0,1,1,1
2689424765423,25902834499,先生,47,3,12,大众用户,70.1,70,70,5802.35,3820.93,11949.18,419,333,312,70.03,7190.82,354.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,0,3.39,0,1,NaN,1,0,0,0,0
2697570305669,27331117927,先生,47,1,1,大众用户,0,57,57.69,0,2620.21,715.16,0,35,44,57.35,1667.69,39.5,0,1.88,3.6,0,31.92,37.09,0,1,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,0,0,0,0,0
2697435520095,28144619654,先生,59,3,1,农村用户,48,48,48,0,0,0,117,170,144,48,0,143.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,1,NaN,0,0,0,0,0
2697630121000,26231233703,先生,21,0,1,农村用户,39,39,39.2,6292.32,907.69,3678.57,3,4,6,39.07,3626.19,4.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,0,NaN,1,0,0,0,0
2697439044217,26131258570,女士,50,4,1,集团用户,68,98,98,7049,1334.23,3628.09,346,270,197,88,4003.77,271,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,0,0,0,1,NaN,1,0,0,0,1
2697463390363,30558836488,女士,56,3,1,大众用户,40.94,43.55,44.79,0.31,0,0.14,96,126,122,43.09,0.15,114.67,2.85,5.55,6.75,0.09,0,0.04,1,0,60,1,1,0,0,0,8,8,0,0,0,0,NaN,1,0,0,0,0
2697487131133,31110411244,女士,23,3,1,农村用户,68.3,68.1,68.2,5870.79,8875.29,3982.54,117,64,360,68.2,6242.87,180.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,0,0,0,1,5748324286,2,0,0,0,0
2697524822897,30559084328,先生,35,3,1,大众用户,101,98,98.2,6644.28,5595.61,6229.26,59,55,78,99.07,6156.38,64,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,99,99,6.65,2.35,5.41,1,7104054345,2,0,0,0,0
2697479893381,25912880472,女士,54,3,1,大众用户,24.4,26.7,17.4,0.11,0.11,0.11,375,433,314,22.83,0.11,374,24.4,26.7,17.4,0,0,0,0,0,NaN,NaN,0,0,0,0,10,10,0,0,0,1,NaN,0,0,0,0,0
2697495434217,25931647695,先生,38,3,1,大众用户,34.59,33.3,34.35,2252.87,1849.57,2252.34,119,61,76,34.08,2118.26,85.33,0,0.3,0,1.59,0,1.35,1,0,100,1,1,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697488525643,30550264171,先生,56,3,1,大众用户,70.2,70,70,5635.45,7255.08,7569.86,255,269,283,70.07,6820.13,269,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,55.04,70.85,73.93,1,NaN,1,0,0,0,0
2697445693495,26218693715,女士,47,3,1,农村用户,10,10,10.1,810.37,0,0.01,68,4,0,10.03,270.13,24,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,1,NaN,1,0,0,0,0
2689428922888,26131933768,先生,51,4,12,集团用户,119.3,161.4,128.25,7276.84,2249.75,2726.25,1590,2195,1631,136.32,4084.28,1805.33,5.7,51.3,18.05,0,0,0,1,0,100,1,1,0,0,1,98,98,11.57,10.91,13.31,1,NaN,1,0,0,0,0
2689438203548,26231702206,女士,40,3,1,大众用户,99.4,87.38,69.2,6880.01,7354.29,2083.73,252,493,497,85.33,5439.34,414,0,0,0,0,0,0,1,0,100,1,1,0,1,1,68,68,0,0,0,1,2772469740,2,0,1,0,0
2697442488660,30951676154,女士,29,3,1,集团用户,18,18,18,1147.79,1137,1130.14,133,90,167,18,1138.31,130,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697439448710,27448615330,先生,55,3,1,大众用户,71,69.2,70.7,2984.29,2652.1,4219.61,176,231,351,70.3,3285.33,252.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,68,68,0,0,0,1,NaN,1,0,0,0,0
2697447835727,30459026717,先生,56,4,1,大众用户,59,59,59,701.57,867.01,1070.41,156,127,221,59,879.66,168,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,58,58,0,0,0,1,NaN,1,0,0,0,0
2689422896514,26231443544,女士,37,4,1,集团用户,94.3,103.44,82.83,2142.12,1406.18,2290.04,927,1149,1171,93.52,1946.11,1082.33,47.41,55.26,33.98,0,0,0,1,0,100,1,1,0,0,1,128,98,22.43,NaN,NaN,1,NaN,1,0,0,0,1
2697448997513,26118948134,先生,38,3,1,农村用户,12.2,21.71,57.4,0.01,0.01,0.01,324,325,600,30.44,0.01,416.33,6.2,16.2,51.4,0,0,0,0,0,NaN,NaN,0,0,0,0,6,6,0,0,0,0,NaN,0,0,0,0,0
2697632974702,25903684409,女士,46,3,1,集团用户,111,99,99,3288.13,1556.04,1410.04,7,14,12,103,2084.74,11,0,0,0,0,0,0,1,0,100,1,1,0,0,1,98,98,72.08,71.36,63.81,1,NaN,1,0,0,0,0
2694515632891,25829902026,先生,45,4,1,集团用户,112,112,112,4224.08,3774.93,3437,137,162,153,112,3812,150.67,0,0,0,0,0,0,1,0,100,1,1,0,0,0,99,99,39.05,86.84,55.24,1,NaN,1,0,0,0,0
2697483724532,27458285808,先生,52,2,1,大众用户,10.2,10.5,10.95,0,0,0.05,81,188,99,10.55,0.02,122.67,1.2,1.5,1.95,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,0,NaN,1,0,0,0,0
2697412411743,28158787894,先生,39,4,1,集团用户,98,98,98,8989.97,28.47,987.49,491,416,534,98,3335.31,480.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,98,98,0,0,0,1,NaN,1,0,0,0,0
2697462741142,25902880030,女士,48,3,1,集团用户,35.96,33,51.43,110.18,531.93,160.98,798,594,604,40.13,267.7,665.33,0,0,0,2.96,0,8.43,0,1,NaN,NaN,0,0,0,1,28,28,0,0,0,0,NaN,1,0,0,1,1
2697487980055,30611022464,女士,49,3,1,大众用户,24,24,30,4337.07,5205.18,4445.94,447,599,744,26,4662.73,596.67,0,0,0,0,0,6,0,0,NaN,NaN,0,0,0,0,18,18,NaN,NaN,NaN,1,NaN,1,0,0,0,1
2694524185601,25862849570,先生,55,3,1,大众用户,18,18,18,291.97,333.39,119.81,478,226,426,18,248.39,376.67,0,0,0,0,0,0,0,1,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2697554487215,30958546989,先生,56,2,1,农村用户,23.11,20.47,27.52,120.74,96.87,203.89,75,116,131,23.7,140.5,107.33,0,2.47,0.19,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,96.9,NaN,0,NaN,1,0,0,0,0
2697502704674,30559394540,女士,25,2,1,校园用户,20.05,54.02,24.95,0.01,248.53,13426.93,299,351,295,33.01,4558.49,315,10.05,29.55,14.55,0,14.07,0,0,0,NaN,NaN,0,0,0,0,9,9,0.01,0,0,1,NaN,1,0,0,0,0
2697499039955,27258401999,先生,29,4,1,农村用户,0,0,170,0,0,201.31,0,0,25,170,201.31,25,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,169,169,0,0,0.48,0,NaN,0,0,0,0,0
2697428373536,27259023321,女士,25,3,1,校园用户,60,60,60,6655.33,6103.01,9174.11,255,310,276,60,7310.82,280.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,59,59,13,11.92,17.92,1,NaN,1,0,0,0,0
2697516667075,30458673353,先生,57,2,1,大众用户,27.1,121.7,22.5,1.63,538.97,0.04,319,271,253,57.1,180.21,281,18,14.4,13.5,0,98.3,0,0,0,NaN,NaN,0,0,0,0,9,9,1.63,0,0,1,NaN,1,0,0,1,1
2697552665176,28043255660,女士,49,2,1,大众用户,20.25,22.95,27.55,43.46,27.8,40.29,78,114,252,23.58,37.18,148,2.25,4.95,9.15,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,0,0,0,0,0
2694527449199,26218523550,女士,33,3,1,集团用户,16.4,13.45,14.2,282.11,148.73,563.96,332,236,229,14.68,331.6,265.67,6,3.45,4.2,0,0,0,0,0,NaN,NaN,0,0,0,1,9,9,0,0,0,1,NaN,1,0,0,0,0
2697485897848,27331093849,先生,46,4,1,农村用户,48.8,56.59,52.74,0,2.81,0,335,292,308,52.71,0.94,311.67,7.6,15.39,10.64,0,0,0,1,0,100,1,1,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2694517108137,26218858956,先生,32,3,1,集团用户,50.58,45.96,59.42,420.87,2182.81,662.58,881,777,891,51.99,1088.75,849.67,29.48,24.66,38.22,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697434948195,28158150288,先生,52,3,1,农村用户,65,95,65,1682.62,8331.21,6340.03,367,289,447,75,5451.29,367.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,58,58,0,0,19.16,1,NaN,1,0,0,0,0
2697540065124,26118437880,女士,28,3,1,集团用户,100,100,100,12629.46,4559.81,3582.42,74,161,184,100,6923.9,139.67,0,0,0,0,0,0,1,0,100,1,1,0,0,1,98,98,61.63,22.31,17.49,1,NaN,1,0,0,0,0
